subid,gender,trial,pool,rate_s,rate_o,choice_raw,outcome_s,outcome_o,conds,party,frame,choice,
204,2,11,80,-1,-3,7,7,219,2,1,2,8
204,2,12,150,-2,-1,8,16,142,2,1,2,9
204,2,13,90,-3,-1,5,15,85,2,1,2,6
204,2,14,60,-1,-1,5,5,55,2,1,2,6
204,2,15,75,-1,-2,9,9,132,2,1,2,10
204,2,16,90,-1,-3,16,16,222,2,1,2,17
204,2,17,60,-2,-1,7,14,53,2,1,2,8
204,2,18,40,-3,-1,5,15,35,2,1,2,6
204,2,19,120,-1,-2,21,21,198,2,1,2,22
204,2,20,100,-3,-1,5,15,95,2,1,2,6
205,2,1,200,-1,-1,18,18,182,2,1,2,19
205,2,2,75,-2,-1,6,12,69,2,1,2,7
205,2,3,120,-1,-1,7,7,113,2,1,2,8
205,2,4,60,-1,-2,7,7,106,2,1,2,8
205,2,5,100,-3,-1,10,30,90,2,1,2,11
205,2,6,75,-1,-2,10,10,130,2,1,2,11
205,2,7,90,-1,-3,12,12,234,2,1,2,13
205,2,8,80,-3,-1,8,24,72,2,1,2,9
205,2,9,60,-1,-1,4,4,56,2,1,2,5
205,2,10,150,-2,-1,10,20,140,2,1,2,11
205,2,11,100,-1,-1,11,11,89,2,1,2,12
205,2,12,40,-3,-1,4,12,36,2,1,2,5
205,2,13,100,-1,-3,10,10,270,2,1,2,11
205,2,14,150,-1,-2,17,17,266,2,1,2,18
205,2,15,80,-1,-3,4,4,228,2,1,2,5
205,2,16,120,-1,-2,9,9,222,2,1,2,10
205,2,17,40,-1,-3,3,3,111,2,1,2,4
205,2,18,120,-2,-1,11,22,109,2,1,2,12
205,2,19,90,-3,-1,5,15,85,2,1,2,6
205,2,20,60,-2,-1,4,8,56,2,1,2,5
206,2,1,90,-1,-3,8,8,246,2,1,2,9
206,2,2,75,-2,-1,3,6,72,2,1,2,4
206,2,3,100,-1,-3,2,2,294,2,1,2,3
206,2,4,60,-1,-2,6,6,108,2,1,2,7
206,2,5,80,-3,-1,3,9,77,2,1,2,4
206,2,6,200,-1,-1,5,5,195,2,1,2,6
206,2,7,120,-2,-1,4,8,116,2,1,2,5
